0.000000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,-1.144325124070083299e-01,0.000000000000000000e+00,-5.126293812495145152e-01
-1.742358889358714072e-08,1.539378829462739073e+00,1.203609067100152348e-07,-1.043534683648012218e-01,2.668238963479895112e-08,-5.101737568153905666e-01
-9.037058412717000435e-07,1.508455746280959131e+00,8.490541042341097495e-07,-9.463823650360091155e-02,8.430404742769843094e-08,-5.068951405973519675e-01
-2.326294126474584665e-06,1.958459046752677457e+00,3.462612712735931499e-06,-1.060779994654059283e-01,2.515662134526184041e-06,-3.787598929410461723e-01
-6.102714703457005302e-06,1.919283288714980884e+00,8.710068457013567855e-06,-1.064888799445275896e-01,2.337575124773930873e-06,-3.699527109954935389e-01
-1.253736807406336700e-05,1.880889126523105581e+00,1.718208235778589374e-05,-1.057127404445246249e-01,2.016234329926777476e-06,-3.622242043109589194e-01
-1.197314500236408966e-05,1.843260966731768979e+00,1.654806194518326440e-05,-1.046149586441603857e-01,1.843338886419927406e-06,-3.548767512542347347e-01
-1.177006374336450332e-05,1.806383526874134837e+00,1.617948420045303994e-05,-1.033629408111926690e-01,1.700362750229754335e-06,-3.477655060784597407e-01
-1.158066208998015767e-05,1.770241829430256653e+00,1.580883673792612371e-05,-1.020219537747988486e-01,1.650033459666496782e-06,-3.408299870735487236e-01
-1.140933936508119461e-05,1.734821195693645235e+00,1.543146622951616724e-05,-1.006256567743994967e-01,1.721639821068248928e-06,-3.340377636946768036e-01
-1.126416050687825645e-05,1.700107239810977111e+00,1.503905978800812131e-05,-9.919483842667892182e-02,1.949710628673151650e-06,-3.273694785335332647e-01
-1.116153663288159834e-05,1.666085862939584272e+00,1.461496239726788064e-05,-9.774412735222098858e-02,2.371716877118133791e-06,-3.208134050457451814e-01
-1.114056286852406107e-05,1.632743247521982521e+00,1.411983364195804621e-05,-9.628476574397477894e-02,3.023399189236046540e-06,-3.143629903808459192e-01
-1.132248598248399609e-05,1.600065851677632933e+00,1.343215800261612396e-05,-9.482582769305160364e-02,3.919797277270605331e-06,-3.080154686586833446e-01
-1.236462767402587217e-05,1.568040403750778466e+00,1.189415025828049682e-05,-9.337478237190267871e-02,4.904365044806700458e-06,-3.017708889275446116e-01
-3.455744291810098723e-05,1.536653905941739229e+00,-4.978971549228599921e-06,-9.193796229402224907e-02,5.466735806604511507e-07,-2.956314966876756878e-01
-1.789537088093081556e-05,1.505893591689989819e+00,1.109841150237627651e-05,-9.051901350626342935e-02,8.904459185138359977e-06,-2.895991964214029157e-01
-1.678939779614363199e-05,1.475746978281566202e+00,1.162469697771415402e-05,-8.912378410812123175e-02,1.220653009350150845e-05,-2.836799269823014336e-01
-1.619401451002576398e-05,1.446201821405624477e+00,1.165181675481094043e-05,-8.775481845195699793e-02,1.608637124406839296e-05,-2.778771044033856441e-01
-1.574016689683644743e-05,1.417246121467504949e+00,1.154875312725154695e-05,-8.641494332212279472e-02,2.085222128040248901e-05,-2.721948818564777217e-01
-1.534816674639357146e-05,1.388868118282687636e+00,1.139499607071825312e-05,-8.510683687231855588e-02,2.675906417279517950e-05,-2.666372502528004396e-01
-1.499051251593487753e-05,1.361056286293712114e+00,1.121782986223328102e-05,-8.383332858137569621e-02,3.412219849663343291e-05,-2.612080671170299295e-01
-1.465513590187590511e-05,1.333799329888354590e+00,1.102910339093141332e-05,-8.259770981752923014e-02,4.337267630433843649e-05,-2.559112424716454282e-01
-1.454338661275036160e-05,1.307086178809937271e+00,1.110573307650530804e-05,-8.140401478808635682e-02,5.510892061315142101e-05,-2.507510514046418226e-01
-1.368094699948209016e-05,1.280905983673868098e+00,1.016257388978964684e-05,-8.025714677028238098e-02,7.036497550233706318e-05,-2.457325011724964259e-01
-1.373278638122255503e-05,1.255248111526441113e+00,1.044658363397941518e-05,-7.916241458014927623e-02,9.043088864142522908e-05,-2.408614845983288733e-01
-1.344565735613795178e-05,1.230102141576961738e+00,1.025023999260145516e-05,-7.812305398245103505e-02,1.178288836025605425e-04,-2.361437360031109212e-01
-1.316657629093874759e-05,1.205457860924339375e+00,1.005552150757501498e-05,-7.713151737744511349e-02,1.565215517341446059e-04,-2.315793229407508425e-01
-1.289482937757015389e-05,1.181305260426914527e+00,9.862945318054176552e-06,-7.614596216625516001e-02,2.128733186607305674e-04,-2.271447609456218597e-01
-1.262987696223695837e-05,1.157634530634181980e+00,9.672858598888301363e-06,-7.506241697331772489e-02,2.944024686233697417e-04,-2.227647574153936438e-01
-1.237129650233454651e-05,1.134436057802775899e+00,9.485495517586469314e-06,-7.379852874352683945e-02,4.020105326732096402e-04,-2.183594605514878051e-01
-1.211874678305709139e-05,1.111700419991942690e+00,9.301012926140510970e-06,-7.243913997930159776e-02,5.257046984619422481e-04,-2.139653322274688574e-01
-1.187194468610642238e-05,1.089418383236906873e+00,9.119513498639853072e-06,-7.107545269446244318e-02,6.576448873164770018e-04,-2.096396795758522225e-01
-1.163064965305639936e-05,1.067580897798590778e+00,8.941061174975412453e-06,-6.973041423782291859e-02,7.955541600367359995e-04,-2.053969203029774593e-01
-1.139465302138558050e-05,1.046179094488142836e+00,8.765691732826353340e-06,-6.840733034702661808e-02,9.388153092785406738e-04,-2.012379070318477403e-01
-1.116377053543934424e-05,1.025204281064809875e+00,8.593420187386758871e-06,-6.710650175945780116e-02,1.087107714107299469e-03,-1.971613567953703627e-01
-1.093783697822225785e-05,1.004647938705663934e+00,8.424246072103399010e-06,-6.582779899033094906e-02,1.240158223889780299e-03,-1.931657023230638759e-01
-1.071670225190734174e-05,9.845017185457620723e-01,8.258157274115010766e-06,-6.457101356011743509e-02,1.397697195972288139e-03,-1.892493495301157402e-01
-1.050022846800937602e-05,9.647574382873403964e-01,8.095132861310184620e-06,-6.333590956020823670e-02,1.559450240872464971e-03,-1.854107139269960403e-01
-1.028828775366124323e-05,9.454070788766483213e-01,7.935145196916013296e-06,-6.212223397754662590e-02,1.725137243761700563e-03,-1.816482264488541720e-01
-1.008076057485824981e-05,9.264427812470918955e-01,7.778161539080611966e-06,-6.092972066206204379e-02,1.894473175632784175e-03,-1.779603348552208364e-01
-9.877534437324321466e-06,9.078568431273453809e-01,7.624145265283742237e-06,-5.975809297109183071e-02,2.067169371355975262e-03,-1.743455044282662125e-01
-9.678502868131681845e-06,8.896417159131511099e-01,7.473056818038473429e-06,-5.860706592499743267e-02,2.242934884252907688e-03,-1.708022185341638854e-01
-9.483564608014887954e-06,8.717900016015248665e-01,7.324854442476406555e-06,-5.747634805711910461e-02,2.421477787245510105e-03,-1.673289791372853663e-01
-9.292622964028595466e-06,8.542944497861292286e-01,7.179494765248935362e-06,-5.636564302262075943e-02,2.602506376232995803e-03,-1.639243072794985545e-01
-9.105585285035619846e-06,8.371479547125921794e-01,7.036933253178738930e-06,-5.527465100283879967e-02,2.785730262433004732e-03,-1.605867435235425189e-01
-8.922362532723779850e-06,8.203435523925710626e-01,6.897124577140947237e-06,-5.420306993224802833e-02,2.970861352452208032e-03,-1.573148483577500312e-01
-8.742868927583313701e-06,8.038744177753981424e-01,6.760022904310935357e-06,-5.315059657034473112e-02,3.157614719737846139e-03,-1.541072025600266626e-01
-8.567021653787379779e-06,7.877338619761513616e-01,6.625582132002814391e-06,-5.211692743750523382e-02,3.345709373119867130e-03,-1.509624075199736126e-01
-8.394740611426584746e-06,7.719153295590268637e-01,6.493756076567287500e-06,-5.110175963132566890e-02,3.534868929019017569e-03,-1.478790855189873465e-01
-8.225948206103092427e-06,7.564123958749157106e-01,6.364498625809691708e-06,-5.010479153783159445e-02,3.724822194219178529e-03,-1.448558799689266263e-01
-8.060569169598359986e-06,7.412187644520913388e-01,6.237763862697503051e-06,-4.912572345011820274e-02,3.915303666148091735e-03,-1.418914556105344005e-01
-7.898530405285477977e-06,7.263282644389585929e-01,6.113506165243663659e-06,-4.816425810541086205e-02,4.106053957499852976e-03,-1.389844986732478582e-01
-7.739760853825254221e-06,7.117348480978243908e-01,5.991680287674638784e-06,-4.722010115016183479e-02,4.296820151823732212e-03,-1.361337169983390660e-01
-7.584191375950030358e-06,6.974325883486647282e-01,5.872241425571671113e-06,-4.629296154160289500e-02,4.487356096429580971e-03,-1.333378401275394087e-01
-7.431754649211726753e-06,6.834156763619000374e-01,5.755145269094999786e-06,-4.538255189314124860e-02,4.677422638642703481e-03,-1.305956193594224601e-01
-7.282385076531666920e-06,6.696784191991949076e-01,5.640348044724023670e-06,-4.448858877006341139e-02,4.866787811095166748e-03,-1.279058277758734763e-01
-7.136018704356765229e-06,6.562152375013241556e-01,5.527806549375487773e-06,-4.361079294123185873e-02,5.055226971378042576e-03,-1.252672602409825031e-01
-6.992593149503581632e-06,6.430206632221734386e-01,5.417478176565313855e-06,-4.274888959175708603e-02,5.242522901009955341e-03,-1.226787333746457986e-01
-6.852047532918147131e-06,6.300893374079423737e-01,5.309320936988455116e-06,-4.190260850103154355e-02,5.428465868307397711e-03,-1.201390855031046895e-01
-6.714322419314025117e-06,6.174160080206592127e-01,5.203293474148846192e-06,-4.107168418997626802e-02,5.612853659379621329e-03,-1.176471765885473558e-01
-6.579359762402961946e-06,6.049955278051135643e-01,5.099355075637447798e-06,-4.025585604089690350e-02,5.795491581117602660e-03,-1.152018881397970096e-01
-6.447102854268757674e-06,5.928228521983510690e-01,4.997465681120610217e-06,-3.945486839293921300e-02,5.976192439707813525e-03,-1.128021231059862933e-01
-6.317496278879692336e-06,5.808930372808717157e-01,4.897585887352429729e-06,-3.866847061578394806e-02,6.154776497879094546e-03,-1.104468057549981841e-01
-6.190485869047654653e-06,5.692012377687042379e-01,4.799676950658216177e-06,-3.789641716391356496e-02,6.331071413786264548e-03,-1.081348815383224582e-01
-6.066018666088656162e-06,5.577427050455427970e-01,4.703700787494351253e-06,-3.713846761351344977e-02,6.504912164148709229e-03,-1.058653169438498881e-01
-5.944042882230423970e-06,5.465127852341391534e-01,4.609619973278654584e-06,-3.639438668383714048e-02,6.676140953996209833e-03,-1.036370993380068967e-01
-5.824507865669574395e-06,5.355069173061788312e-01,4.517397739564912209e-06,-3.566394424465641616e-02,6.844607115128065015e-03,-1.014492367985027343e-01
-5.707364067275050204e-06,5.247206312298603459e-01,4.426997970290405429e-06,-3.494691531123872430e-02,7.010166995164730970e-03,-9.930075793885841107e-02
-5.592563009306502686e-06,5.141495461544374201e-01,4.338385196847808746e-06,-3.424308002813643281e-02,7.172683838862470816e-03,-9.719071172576373985e-02
-5.480057255911253191e-06,5.037893686309764529e-01,4.251524592180183526e-06,-3.355222364292948650e-02,7.332027663172477512e-03,-9.511816729021567440e-02
-5.369800384802575091e-06,4.936358908686163671e-01,4.166381964564532047e-06,-3.287413647094802188e-02,7.488075127351781317e-03,-9.308221373328763593e-02
-5.261746960683307454e-06,4.836849890256126328e-01,4.082923750262012999e-06,-3.220861385188784204e-02,7.640709399278013299e-03,-9.108195992729237189e-02
-5.155852509707184039e-06,4.739326215344796256e-01,4.001117006199055041e-06,-3.155545609913935901e-02,7.789820018977136086e-03,-8.911653431301591599e-02
-5.052073494932252161e-06,4.643748274605485893e-01,3.920929401840604228e-06,-3.091446844256767398e-02,7.935302760247578413e-03,-8.718508469362692970e-02
