0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.998205833195901837e-01,-1.085936895961481204e-17,-3.035509580724672351e-16,3.670928351226686315e-02,-1.259302866683188749e-02,-5.553375217765978838e-02,3.325154048850425213e-16,-3.777193271785474205e-03,-3.777193271786161589e-03,-3.777193271785677601e-03,-3.777193271785903549e-03,0.000000000000000000e+00
0.000000000000000000e+00,1.996381647625791456e-01,-1.134509153288831846e-17,-3.985699240169459943e-16,7.440277528255656581e-02,-2.505913999197979802e-02,-1.116842124660647750e-01,4.096524588831654515e-16,-7.617583945701882076e-03,-7.617583945702600251e-03,-7.617583945702100651e-03,-7.617583945702337440e-03,0.000000000000000000e+00
0.000000000000000000e+00,2.233881647625791389e-01,-1.134509153288831846e-17,1.011331407934544967e-16,5.744027752825565658e-01,-5.250591399919798397e-01,3.883157875339352527e-01,-3.052090633750559445e-16,4.923824160542981110e-01,4.923824160542973893e-01,4.923824160542978889e-01,4.923824160542976669e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.246304802645836540e-01,-1.668803983889688597e-17,1.024555477708149680e-16,7.129428169615094069e-01,-7.376904791758748248e-01,4.222267836122299833e-01,-3.102342779962633070e-16,5.185364266228141839e-01,5.185364266228132957e-01,5.185364266228138508e-01,5.185364266228134067e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.251364276836657630e-01,-1.394717674685353064e-17,1.171384002344589604e-16,8.171112392618151699e-01,-8.757154838075265069e-01,4.167017348289949186e-01,-3.017089740919475989e-16,5.291879512350691206e-01,5.291879512350683434e-01,5.291879512350687875e-01,5.291879512350684545e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.253886197472702302e-01,-7.788908407135864224e-18,1.163396950448694112e-16,9.062638635398041487e-01,-9.780771526081439848e-01,3.913111348088774144e-01,-3.096596579519586758e-16,5.344972578372682026e-01,5.344972578372678695e-01,5.344972578372679806e-01,5.344972578372677585e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.254942241176662310e-01,-4.727121472036799486e-18,1.124257710068226133e-16,9.858084318071835828e-01,-1.056345737680995267e+00,3.522011398243310998e-01,-3.163910303996994633e-16,5.367205077403418567e-01,5.367205077403416347e-01,5.367205077403416347e-01,5.367205077403415237e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.254949726484710149e-01,-7.847658612357422988e-18,1.030778484806910304e-16,1.058028500716174491e+00,-1.115944259249608939e+00,3.024951831275179970e-01,-3.176849812813855288e-16,5.367362662836004938e-01,5.367362662836001608e-01,5.367362662836002718e-01,5.367362662836000498e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.254112958985867443e-01,-8.923187167463043572e-18,1.010878609222416033e-16,1.124001909270054167e+00,-1.159965178114484408e+00,2.441921734023067003e-01,-3.152502878627282948e-16,5.349746504965635641e-01,5.349746504965631200e-01,5.349746504965632310e-01,5.349746504965630090e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.252545863956207650e-01,-8.003783725195335380e-18,9.899018613568329253e-17,1.184226325859384810e+00,-1.190403552915429541e+00,1.787740988206700798e-01,-3.249008123996473433e-16,5.316755030657009939e-01,5.316755030657005499e-01,5.316755030657006609e-01,5.316755030657004388e-01,0.000000000000000000e+00
